11111,11111
0,0
1276,1402
1212,1327
1289,1343
1110,1383
1259,1428
1132,1279
1222,1394
1190,1456
1397,1454
1315,1565
1512,1744
1539,1758
1660,1893
1692,2133
1854,2199
1767,2288
1939,2496
2084,2629
2110,2646
2199,2821
2436,2898
2376,2970
2441,3017
2545,3254
2577,3287
2501,3212
2635,3430
2753,3523
3007,3766
3058,3920
3153,4260
3433,4529
3670,4832
4058,5217
4494,5889
5169,6812
5759,7568
6495,8536
7149,9409
8052,10336
8920,11197
9434,11687
9972,12188
10305,12528
10708,12797
11037,12943
11648,13517
12405,14181
13356,15044
14332,16092
15318,17275
16778,18812
18225,20417
19932,22370
21945,24880
24440,28188
27194,31728
30189,35830
33095,39875
35812,43377
38189,46336
39778,48445
41227,50311
42517,51974
43767,53608
45019,54995
46331,56746
47589,58190
48768,59621
49813,61043
50739,62414
52164,64110
53591,65675
54963,67135
56158,68470
57295,70017
58462,71340
59579,72684
60446,73741
60864,74025
60486,73749
58969,72084
56648,69825
53964,66910
51268,63835
49051,61054
46755,58628
45166,56867
43929,55485
43090,54681
42162,53678
41496,52872
40504,51534
39411,50309
38391,49099
37460,48245
36505,46921
35483,45810
34665,44673
33717,43657
33270,42768
32745,42334
32567,42092
32322,41820
32145,41592
31514,41080
31358,40743
31109,40388
31074,40457
31327,40697
31841,41515
32455,42197
33145,43205
34200,44475
35345,46020
37164,48035
38748,50309
40587,52660
41965,54389
43164,55842
43842,56946
44753,57989
45131,58508
45415,58983
49814,67282
76195,88080
76797,88592
97196,100861
97578,101082
97826,101221
98770,101698
98744,101709
98831,101787
98886,101815
99487,102117
99499,102092
99510,102069
99592,102137
99711,102262
99763,102219
99797,102241
99814,102185
99916,102269
100017,102369
100093,102334
100085,102372
100087,102308
100168,102379
100301,102459
100310,102472
100363,102516
100315,102403
100441,102518
100552,102579
100597,102604
100599,102589
100585,102509
100693,102640
100813,102719
100818,102706
100865,102670
100839,102660
100883,102672
101023,102768
101005,102782
101012,102735
100981,102692
100989,102739
101085,102814
101074,102797
101029,102754
100988,102724
101039,102763
101098,102813
101129,102845
101088,102766
101039,102714
101073,102782
101125,102860
101111,102769
101092,102800
101079,102705
101105,102757
101196,102858
101181,102833
101175,102804
101132,102755
101226,102861
101278,102922
101319,102890
101313,102896
101271,102816
101353,102935
101409,102963
101502,102998
101465,102934
101449,102933
101531,103021
101624,103078
101644,103087
101674,103096
101650,103023
101760,103138
101869,103198
101945,103197
101920,103217
101908,103119
102062,103256
102163,103341
102177,103327
102207,103290
102174,103259
102262,103351
102366,103434
102386,103403
102436,103383
102401,103375
102521,103439
102623,103512
102622,103520
102680,103509
102649,103478
102768,103572
102897,103638
102927,103686
102961,103660
102956,103613
103134,103755
103228,103822
103286,103804
103337,103820
103370,103795
103455,103906
103551,103965
103632,103957
103623,103955
103609,103920
103757,103980
103837,104063
103866,104070
103855,104018
103887,103993
103966,104111
104057,104159
104126,104147
104089,104152
