11111,11111
0,0
1414,1077
1401,1083
1409,1076
1404,1080
1435,1093
1406,1120
1394,1105
1416,1061
1423,1054
1392,1074
1439,1082
1430,1123
1401,1090
1382,1098
1426,1115
1413,1093
1401,1064
1415,1076
1420,1113
1382,1098
1397,1073
1437,1072
1392,1117
1379,1058
1431,1087
1412,1071
1427,1100
1392,1099
1386,1088
1418,1079
1424,1088
1430,1097
1394,1056
1431,1065
1397,1087
1420,1065
1383,1092
1427,1095
1372,1106
1408,1058
1441,1094
1381,1107
1393,1060
1429,1104
1403,1060
1387,1075
1440,1102
1389,1076
1387,1074
1392,1101
1397,1100
1402,1117
1391,1082
1412,1056
1399,1113
1379,1089
1414,1079
1406,1078
1391,1073
1424,1065
1416,1072
1438,1065
1392,1101
1423,1084
1393,1091
1374,1068
1441,1083
1400,1087
1400,1079
1424,1089
1419,1109
1391,1074
1408,1094
1389,1075
1423,1087
1409,1083
1419,1077
1419,1085
1391,1056
1402,1096
1407,1057
1450,1096
1390,1088
1389,1065
1402,1064
1432,1072
1378,1064
1442,1099
1407,1125
1401,1065
1416,1074
1421,1093
1422,1089
1399,1065
1393,1088
1408,1075
1430,1083
1420,1061
1392,1065
1449,1089
1391,1090
1406,1064
1390,1103
1388,1085
1426,1068
1423,1077
1416,1099
1398,1066
1400,1078
1422,1101
1372,1070
1429,1094
1408,1100
1400,1078
1423,1071
1442,1071
1395,1067
1389,1050
1437,1097
1401,1105
1401,1082
1441,1088
1428,1071
1429,1093
1422,1083
1434,1080
1405,1089
1447,1070
1411,1078
1413,1094
1379,1087
1405,1061
1414,1092
1408,1085
1389,1100
1386,1091
1419,1063
1402,1086
1436,1081
1415,1086
1416,1071
1448,1066
1415,1087
1415,1072
1436,1089
1419,1071
1383,1053
1404,1070
1405,1099
1415,1076
1425,1059
1375,1081
1405,1070
1429,1099
1422,1068
1431,1104
1402,1088
1397,1066
1427,1080
1404,1092
1439,1085
1402,1094
1389,1092
1424,1063
1405,1067
1412,1073
1394,1088
1411,1089
1395,1052
1372,1060
1417,1103
1403,1085
1440,1089
1392,1115
1393,1093
1395,1087
1398,1084
1408,1091
1406,1072
1393,1075
1425,1062
1422,1081
1416,1119
1396,1063
1413,1096
1390,1060
1414,1053
1411,1063
1394,1097
1397,1105
1410,1068
1389,1082
1391,1054
1430,1098
1427,1091
1417,1107
1414,1083
1382,1052
1415,1113
1402,1107
1411,1097
1424,1066
1426,1086
1400,1118
1404,1088
1389,1097
1379,1066
1416,1045
1404,1105
1395,1076
1374,1091
1379,1064
1421,1069
1415,1120
1404,1097
1405,1091
1410,1091
1396,1093
1418,1084
1392,1097
1405,1094
1419,1108
1385,1071
1422,1095
1391,1089
1388,1090
1417,1099
1419,1068
1425,1107
1408,1087
1414,1084
1401,1069
1390,1095
1436,1091
1427,1084
1439,1110
1395,1109
1388,1080
1418,1098
1406,1096
1425,1095
1397,1073
1391,1061
1419,1097
1415,1108
1416,1118
