11111,11111
0,0
81655,79038
104200,94113
104308,94166
104442,94223
104482,94203
104375,94196
104244,94105
104361,94149
104536,94181
104478,94184
104463,94164
104300,94151
104384,94177
104566,94221
104538,94182
104506,94198
104385,94185
104478,94188
104617,94268
104594,94240
104585,94197
104431,94153
104541,94210
104713,94280
104657,94245
104654,94234
104489,94205
104607,94242
104758,94302
104724,94310
104682,94264
104554,94199
104678,94233
104834,94322
104779,94264
104768,94315
104579,94239
104766,94301
104877,94350
104878,94312
104825,94345
104611,94227
104815,94311
104937,94336
104936,94352
104871,94356
104671,94233
104854,94359
104944,94353
104959,94347
104877,94349
104732,94305
104860,94375
104980,94361
105005,94374
104921,94345
104775,94304
104914,94376
105068,94380
104999,94424
104958,94372
104795,94305
104982,94407
105079,94421
105020,94415
105017,94363
104820,94354
105049,94416
105087,94445
105117,94419
105037,94408
104919,94305
105077,94419
105169,94449
105162,94449
105106,94402
104963,94368
105078,94451
105148,94446
105194,94433
105075,94439
104938,94336
105081,94452
105117,94430
105071,94386
104988,94339
104821,94270
104867,94352
104885,94294
104740,94287
104569,94216
104337,94119
104418,94169
104374,94107
104174,94054
103993,93944
103816,93877
103924,93940
103951,93899
103733,93853
103626,93802
103397,93758
103539,93748
103589,93799
103454,93732
103322,93717
103164,93627
103327,93709
103363,93723
103272,93644
103176,93623
103033,93578
103218,93674
103207,93664
103174,93633
103074,93606
102958,93595
103117,93638
103153,93637
103079,93624
102988,93579
102839,93510
103018,93603
103101,93620
102982,93565
103154,93645
103194,93674
103039,93602
103167,93666
103213,93635
103072,93592
103186,93661
103347,93687
103311,93698
103496,93777
103440,93712
103291,93678
103393,93712
103512,93807
103526,93752
103515,93790
103325,93710
103452,93793
103566,93807
103621,93805
103545,93784
103443,93729
103536,93783
103641,93847
103684,93827
103639,93803
103497,93759
103561,93798
103712,93877
103700,93888
103712,93793
103543,93798
103625,93797
103784,93876
103792,93871
103738,93860
103564,93788
103730,93864
103865,93924
103830,93875
103807,93872
103669,93816
103772,93882
103918,93923
103922,93920
103816,93906
103702,93856
103859,93918
103942,93943
103963,93925
103902,93894
103771,93884
103911,93923
104059,93984
103987,93948
103986,93949
103777,93898
103997,93938
104145,94001
104114,94009
103985,93966
103845,93887
104034,94011
104168,94010
104142,93983
104082,93997
103901,93952
104095,93978
104232,94038
104145,94025
104132,94005
103957,93984
104163,94028
104268,94066
104235,94048
104198,93999
104047,93968
104192,94028
104334,94086
104282,94089
104263,94016
104084,93997
104265,94083
104367,94090
104355,94114
104306,94054
104163,94044
104315,94087
104460,94104
104422,94069
104357,94082
104230,94042
104395,94121
104485,94191
104473,94117
104384,94096
104238,94060
104464,94142
104545,94180
104504,94147
104427,94096
104339,94096
104514,94125
104630,94179
104559,94171
104462,94124
104385,94111
104562,94176
104673,94215
104578,94185
104538,94148
104403,94133
104600,94179
104683,94221
104637,94205
104511,94191
104435,94120
104637,94241
104752,94222
104653,94211
104608,94182
