11111,11111
0,0
82205,81937
106478,105490
106470,105488
106472,105472
106473,105462
106504,105480
106481,105483
106485,105524
106471,105500
106472,105530
106482,105475
106517,105509
106462,105510
106479,105476
106456,105480
106456,105478
106470,105485
106428,105452
106456,105490
106467,105489
106430,105473
106436,105470
106440,105511
106425,105480
106443,105462
106418,105476
106405,105474
106350,105461
106355,105401
106312,105454
106260,105415
106211,105354
106121,105372
106022,105292
105960,105292
105821,105213
105755,105167
105634,105113
105475,105084
105396,105021
105217,104967
105074,104862
104981,104839
104818,104777
104667,104694
104570,104668
104417,104631
104321,104547
104227,104511
104075,104476
103982,104461
103899,104404
103849,104371
103813,104382
103743,104349
103721,104316
103656,104300
103687,104294
103623,104322
103590,104269
103612,104283
103634,104300
103587,104273
103631,104307
103630,104266
103651,104307
103690,104310
103654,104284
103710,104334
103684,104330
103773,104359
103732,104398
103764,104349
103822,104389
103831,104416
103862,104414
103875,104431
103947,104434
103995,104475
103986,104498
104001,104469
104100,104496
104097,104546
104128,104513
104210,104535
104251,104563
104279,104587
104311,104628
104384,104597
104388,104664
104432,104680
104472,104650
104514,104722
104546,104677
104589,104730
104580,104738
104582,104713
104628,104775
104628,104784
104685,104730
104646,104782
104701,104738
104680,104760
104742,104787
104723,104780
104701,104777
104723,104759
104733,104809
104740,104779
104742,104753
104736,104801
104768,104797
104741,104811
104728,104778
104779,104816
104757,104812
104763,104817
104771,104775
104817,104831
104779,104825
104838,104826
104845,104836
104858,104860
104873,104847
105434,105105
105826,105260
105804,105246
104086,104475
104007,104440
103922,104426
103562,104285
103580,104297
103613,104295
103614,104313
104242,104563
104263,104562
104316,104570
104349,104576
104395,104646
104382,104639
104455,104647
104453,104653
104523,104656
104547,104692
104538,104674
104593,104714
104602,104708
104645,104712
104668,104740
104664,104723
104716,104773
104715,104757
104765,104760
104769,104772
104758,104764
104798,104807
104801,104803
104843,104765
104868,104832
104834,104812
104837,104797
104878,104788
104860,104845
104883,104823
104867,104830
104898,104821
104897,104819
104922,104872
104950,104857
104999,104846
104991,104862
105061,104890
105045,104879
105094,104878
105100,104895
105126,104908
105200,104960
105206,104924
105280,104970
105266,104997
105337,105005
105373,105020
105391,105013
105458,105055
105501,105092
105515,105071
105596,105138
105618,105118
105635,105188
105673,105138
105715,105191
105753,105196
105754,105180
105844,105226
105843,105259
105887,105296
105885,105278
105934,105290
105957,105294
105984,105313
106000,105291
106019,105336
106024,105341
106005,105343
106071,105339
106046,105368
106016,105334
106085,105348
106051,105351
106066,105338
106057,105343
106052,105305
106066,105326
106056,105336
106058,105318
106040,105311
106094,105278
106046,105317
106088,105305
106113,105299
106137,105345
106122,105330
106121,105341
106166,105340
106175,105339
106193,105341
106186,105363
106237,105360
106212,105370
106181,105349
106172,105295
106154,105323
106137,105340
106093,105292
106046,105240
106024,105262
105920,105249
105875,105200
105825,105152
105721,105140
105650,105130
105569,105052
105520,105072
105431,105014
105346,104977
105305,104973
