11111,11111
0,0
15991,22469
16392,22977
16919,23633
17254,24190
17683,24687
17970,25041
18036,25191
18045,25174
17874,24964
17518,24430
17097,23802
16640,23178
16062,22450
15621,21760
15043,21101
14634,20497
14312,19909
13829,19437
13441,18811
13231,18594
13100,18406
13059,18369
13286,18739
13524,19179
14273,20117
15134,21362
16267,22870
17775,24851
19317,27035
21129,29231
22838,31450
24527,33581
26292,35729
28187,38165
30127,40549
32305,43276
34541,46138
36769,48844
38989,51516
40845,53696
42535,55688
44309,57726
46210,60007
48613,62726
51087,65665
53946,68657
56765,71637
59192,74091
61302,75861
62742,76947
63762,77396
64319,77302
64758,76886
65163,76727
65704,77043
66484,77791
67300,78470
67870,79007
68261,79252
68483,79371
68470,79265
68355,79076
68254,78927
68253,78882
68590,79225
69323,79866
70318,80806
71626,81944
73004,83024
74568,84558
76408,86429
78284,88138
80274,89728
82161,91179
84078,92616
86154,94009
88172,95180
90015,96293
91593,97215
92970,98152
94129,98722
95141,99340
95929,99782
96701,100157
97366,100678
97989,101097
98452,101424
98960,101793
99531,102041
100258,102533
100932,102926
101499,103202
102112,103510
102594,103744
103174,104042
103645,104322
103978,104416
104282,104591
104505,104641
104881,104832
105093,104961
105270,105011
105392,105066
105519,105091
105729,105235
105960,105382
106013,105416
106106,105390
106199,105435
106348,105555
106496,105652
106554,105635
106609,105650
106612,105656
106761,105721
106842,105799
106894,105798
106941,105786
106923,105797
107088,105842
107205,105919
107217,105913
107189,105829
107230,105860
107407,105409
107527,105267
107524,105285
107860,105338
107732,105220
107758,105233
108019,105307
107969,105224
107893,105161
107903,105216
107977,105152
108112,105186
108069,105151
108046,105118
107895,104992
107965,105077
108110,105158
108065,105121
108011,105052
107898,104946
107964,105016
108110,105098
108041,105066
107986,104978
107832,104867
107940,104954
108004,105006
107986,104932
107900,104889
107753,104741
107867,104860
107912,104899
107886,104798
107798,104772
107663,104646
107736,104734
107860,104796
107827,104745
107717,104672
107586,104567
107712,104673
107801,104728
107779,104683
107672,104625
107567,104496
107659,104605
107730,104657
107732,104651
107689,104596
107522,104456
107646,104581
107708,104620
107729,104601
107645,104539
107496,104409
107636,104565
107722,104607
107650,104545
107630,104495
107494,104402
107665,104517
107728,104618
107696,104565
107672,104496
107521,104424
107663,104523
107818,104616
107760,104567
107710,104533
107585,104474
107725,104590
107848,104677
107784,104638
107739,104593
107665,104521
107831,104663
107944,104774
107858,104716
107827,104625
107757,104599
107859,104714
107940,104779
107966,104768
107878,104693
107811,104636
107891,104747
108013,104808
108029,104786
107888,104689
107814,104655
107946,104759
108053,104822
108019,104790
107911,104674
107825,104640
108023,104782
108056,104825
108029,104742
107948,104678
107868,104636
108025,104744
108062,104771
108005,104738
107922,104655
107872,104569
108010,104740
108077,104756
108036,104676
107917,104633
107834,104570
107979,104690
108076,104748
108032,104726
107913,104583
107837,104587
108010,104711
108083,104751
108029,104657
107908,104585
107859,104547
108008,104675
108052,104728
