11111,11111
0,0
82299,82255
116318,115272
116355,115263
116381,115261
116398,115269
116484,115296
116493,115327
116531,115360
116531,115355
116559,115380
116575,115340
116614,115367
116518,115322
116458,115274
116336,115216
116220,115124
116086,115040
115850,114922
115694,114826
115514,114736
115249,114612
115108,114518
114867,114449
114673,114307
114482,114227
114275,114123
114057,114070
113846,113961
113701,113880
113492,113801
113345,113725
113208,113649
113023,113591
112865,113518
112778,113491
112649,113402
112559,113375
112512,113345
112388,113305
112375,113296
112292,113236
112267,113245
112210,113232
112186,113206
112163,113213
112192,113184
112228,113223
112186,113210
112222,113239
112259,113274
112299,113270
112300,113262
112365,113288
112417,113332
112445,113346
112481,113381
112546,113443
112633,113411
112692,113479
112701,113474
112793,113520
112857,113581
112909,113536
112974,113609
113015,113606
113094,113665
113136,113700
113137,113714
113219,113736
113214,113745
113278,113781
113310,113799
113348,113787
113415,113823
113412,113820
113454,113852
113522,113853
113534,113897
113542,113882
113580,113890
113634,113896
113662,113953
113659,113916
113733,113979
113749,113977
113803,113985
113809,114021
113776,113987
113832,114026
113813,114032
113837,114029
113878,114009
113842,114050
113867,114033
113837,114037
113827,114010
113857,114022
113809,114005
113832,113971
113779,114003
113800,113962
113780,114010
113726,113951
113769,113947
113732,113984
113670,113911
113700,113930
113669,113935
113643,113953
113677,113919
113691,113939
113699,113916
113652,113970
113628,113904
113697,113949
113676,113928
113693,113976
113701,113916
113746,113960
113728,113973
113785,113976
113779,114018
113822,114021
113871,114023
114726,114522
115452,114872
115483,114856
115938,115078
115933,115066
115949,115094
112313,113261
112133,113224
112025,113142
111887,113089
111362,112824
111396,112799
111414,112826
111461,112846
111427,112829
111457,112806
111474,112871
111549,112845
111561,112885
111584,112919
111598,112873
111610,112922
111638,112913
111694,112935
111694,112935
111763,112949
111765,112954
111810,112956
111780,112996
111835,113003
111830,113014
111913,113012
111944,113085
111961,113025
112010,113069
112047,113091
112065,113108
112090,113077
112153,113153
112172,113149
112259,113175
112250,113216
112313,113211
112404,113291
112432,113277
112457,113281
112546,113364
112570,113338
112626,113392
112642,113395
112712,113429
112721,113428
112753,113460
112806,113468
112822,113493
112808,113483
112852,113519
112892,113508
112871,113519
112909,113531
112913,113532
112888,113520
112915,113552
112923,113540
112928,113571
112911,113540
112935,113543
112882,113565
112912,113589
112881,113529
112933,113576
112897,113549
112892,113583
112920,113569
112886,113579
112914,113573
112909,113573
112945,113608
112977,113609
112981,113630
112974,113654
112986,113636
113007,113635
113048,113666
113044,113672
113100,113679
113089,113707
113108,113671
113152,113732
113181,113757
113230,113772
113233,113754
113330,113776
113318,113842
113381,113825
113437,113859
113505,113899
113565,113914
113593,113961
113700,113977
113772,114002
113834,114071
113871,114095
113982,114134
114047,114181
114085,114201
114181,114196
114247,114280
114334,114347
114412,114356
114464,114405
114531,114382
114621,114412
114668,114474
114730,114478
114791,114530
114840,114572
114900,114565
114919,114599
114999,114614
115055,114653
115070,114658
