11111,11111
0,0
82331,82344
110231,112780
110337,112841
110374,112848
110367,112800
110334,112779
110384,112822
110491,112890
110564,112890
110568,112897
110504,112811
110601,112878
110727,112951
110778,112972
110762,112952
110715,112910
110767,112943
110868,112997
110905,113034
110913,112998
110837,112967
110860,112986
110995,113051
110973,113035
110937,113018
110841,112994
110926,112982
111016,113061
110964,113024
110991,112979
110890,112976
110893,112983
111026,113035
110985,113003
110968,113003
110878,112969
110886,112966
110953,112985
111013,113044
110927,112972
110858,112947
110855,112970
110935,112987
110969,112997
110893,112978
110872,112926
110858,112945
110958,112986
111035,113035
110987,113005
110916,112933
110939,112974
111019,112986
111105,113015
111085,113005
111017,112974
111050,112983
111114,113055
111169,113050
111172,113057
111087,112996
111095,113002
111193,113061
111231,113093
111246,113051
111150,113009
111184,113015
111310,113083
111325,113105
111290,113066
111196,113005
111250,113046
111306,113069
111349,113073
111301,113038
111268,113011
111284,113008
111391,113078
111418,113075
111364,113045
111273,112979
111310,112996
111404,113046
111412,113041
111409,113050
111311,113000
111330,112977
111420,113052
111453,113064
111448,113026
111357,113022
111371,113045
111464,113085
111474,113089
111461,113054
111383,113009
111430,113038
111505,113109
111523,113123
111486,113056
111391,113051
111427,113021
111547,113097
111530,113087
111458,113087
111406,113011
111487,113056
111541,113092
111529,113087
111532,113060
111467,113038
111471,113057
111550,113099
111575,113084
111562,113114
111484,113059
111528,113062
111594,113157
111621,113111
111606,113122
111513,113059
111512,113058
111647,113115
111672,113124
111748,113151
111815,113114
111822,113156
110975,112784
111072,112798
111126,112855
111372,112906
111390,112902
111479,112970
111537,112984
111678,113021
111606,112964
111541,112928
111544,112958
111598,113008
111694,113029
111623,113006
111560,112951
111513,112950
111611,112971
111657,113034
111598,112968
111526,112923
111494,112948
111564,112960
111613,113018
111575,112977
111498,112939
111449,112903
111532,112939
111581,112988
111563,112971
111481,112933
111428,112894
111552,112963
111592,112966
111533,112948
111437,112918
111473,112907
111557,112965
111582,112987
111556,112966
111503,112926
111456,112889
111577,112946
111627,113004
111559,112951
111521,112938
111491,112916
111609,112971
111661,112993
111606,112981
111560,112935
111520,112919
111628,112988
111683,113002
111636,112976
111589,112945
111554,112928
111670,112992
111729,113024
111687,112962
111616,112951
111611,112960
111670,113007
111751,113035
111685,113012
111629,113000
111608,112981
111691,113000
111781,113041
111726,113023
111676,112987
111644,112998
111748,113002
111804,113061
111748,113045
111676,113006
111658,112984
111717,113023
111793,113032
111735,113014
111704,112986
111667,112974
111741,113021
111821,113073
111745,113008
111681,112966
111689,113006
111777,113039
111820,113063
111769,113021
111729,112999
111695,112996
111814,113062
111848,113069
111808,113046
111736,113010
111740,113027
111822,113061
111886,113050
111839,113057
111769,113007
111744,113019
111851,113035
111911,113078
111864,113077
111776,113024
111734,112996
111835,113041
111891,113106
111842,113061
111820,113020
111789,113028
111871,113062
111912,113061
111853,113063
111823,113022
111769,113012
111875,113055
111943,113074
111933,113063
